32.039000,17.672000
32.052000,17.666000
32.067000,17.661000
32.074000,17.661000
32.075000,17.666000
32.048000,17.613000
31.994000,17.654000
32.103000,17.629000
32.126000,17.587000
32.089000,17.622000
32.021000,17.724000
31.967000,17.764000
31.931000,17.812000
31.959000,17.755000
32.056000,17.638000
32.071000,17.694000
32.071000,17.715000
32.064000,17.730000
32.061000,17.750000
32.061000,17.764000
32.061000,17.731000
32.000000,17.837000
31.964000,17.832000
31.918000,17.800000
31.899000,17.839000
31.872000,17.834000
32.028000,17.813000
32.023000,17.823000
32.020000,17.823000
32.020000,17.822000
32.014000,17.827000
32.012000,17.830000
32.009000,17.836000
32.012000,17.833000
32.017000,17.825000
32.026000,17.826000
32.040000,17.832000
32.044000,17.838000
32.044000,17.840000
32.044000,17.840000
32.056000,17.836000
32.069000,17.832000
32.095000,17.830000
32.112000,17.823000
32.127000,17.826000
32.137000,17.816000
32.151000,17.791000
32.193000,17.631000
32.258000,17.388000
32.256000,17.408000
32.286000,17.368000
32.334000,17.341000
32.300000,17.302000
32.312000,17.314000
32.409000,17.289000
32.434000,17.296000
32.442000,17.278000
32.476000,17.200000
32.611000,17.018000
32.712000,16.902000
32.750000,16.942000
32.686000,17.000000
32.583000,17.039000
32.520000,17.164000
32.572000,17.267000
32.575000,17.370000
32.534000,17.411000
32.485000,17.466000
32.512000,17.490000
32.551000,17.426000
32.691000,17.239000
32.851000,17.098000
32.967000,16.985000
33.065000,16.816000
33.181000,16.703000
33.125000,16.593000
33.046000,16.631000
32.966000,16.880000
32.941000,16.947000
32.849000,16.949000
32.739000,16.838000
32.795000,16.850000
32.960000,16.773000
33.095000,16.669000
33.174000,16.552000
33.296000,16.381000
33.393000,16.199000
33.419000,16.151000
33.402000,16.149000
33.451000,16.121000
33.462000,15.982000
33.517000,15.960000
33.625000,15.782000
33.750000,15.618000
